Line	Event	Signal	Text
73267	G3AB_COL_BOTH RECEIVED	EXTRA_08	MarkerAction: REJECTED - unsupported Normal/Quick/full-Whirl action or Hit phase
73289	G3AB_COL_RIGHT RECEIVED	EXTRA_08	MarkerAction: REJECTED - unsupported Normal/Quick/full-Whirl action or Hit phase
73311	G3AB_COL_OFF RECEIVED	EXTRA_08	MarkerAction: REJECTED - unsupported Normal/Quick/full-Whirl action or Hit phase
73333	G3AB_COL_BOTH RECEIVED	EXTRA_08	MarkerAction: REJECTED - unsupported Normal/Quick/full-Whirl action or Hit phase
74189	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
74283	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
74385	G3AB_COL_BOTH RECEIVED	EXTRA_08	MarkerAction: REJECTED - unsupported Normal/Quick/full-Whirl action or Hit phase
74407	G3AB_COL_RIGHT RECEIVED	EXTRA_08	MarkerAction: REJECTED - unsupported Normal/Quick/full-Whirl action or Hit phase
74429	G3AB_COL_OFF RECEIVED	EXTRA_08	MarkerAction: REJECTED - unsupported Normal/Quick/full-Whirl action or Hit phase
74451	G3AB_COL_BOTH RECEIVED	EXTRA_08	MarkerAction: REJECTED - unsupported Normal/Quick/full-Whirl action or Hit phase
74473	G3AB_COL_RIGHT RECEIVED	EXTRA_08	MarkerAction: REJECTED - unsupported Normal/Quick/full-Whirl action or Hit phase
74495	G3AB_COL_OFF RECEIVED	EXTRA_08	MarkerAction: REJECTED - unsupported Normal/Quick/full-Whirl action or Hit phase
74517	G3AB_COL_BOTH RECEIVED	EXTRA_08	MarkerAction: REJECTED - unsupported Normal/Quick/full-Whirl action or Hit phase
75622	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
76463	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
76557	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
76659	G3AB_COL_BOTH RECEIVED	EXTRA_08	MarkerAction: REJECTED - unsupported Normal/Quick/full-Whirl action or Hit phase
76681	G3AB_COL_LEFT RECEIVED	EXTRA_08	MarkerAction: REJECTED - unsupported Normal/Quick/full-Whirl action or Hit phase
76703	G3AB_COL_OFF RECEIVED	EXTRA_08	MarkerAction: REJECTED - unsupported Normal/Quick/full-Whirl action or Hit phase
76725	G3AB_COL_BOTH RECEIVED	EXTRA_08	MarkerAction: REJECTED - unsupported Normal/Quick/full-Whirl action or Hit phase
76747	G3AB_COL_LEFT RECEIVED	EXTRA_08	MarkerAction: REJECTED - unsupported Normal/Quick/full-Whirl action or Hit phase
76769	G3AB_COL_OFF RECEIVED	EXTRA_08	MarkerAction: REJECTED - unsupported Normal/Quick/full-Whirl action or Hit phase
76791	G3AB_COL_BOTH RECEIVED	EXTRA_08	MarkerAction: REJECTED - unsupported Normal/Quick/full-Whirl action or Hit phase
77896	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
78969	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
79737	MARKER OWNERSHIP DECISION	EXTRA_07	ContainsReservedSourceMarker: 1
79790	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
79873	OUTER_FRAME OFFENSE	EXTRA_08	MarkerAction: ACCEPTED
80947	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
83386	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
84137	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
85023	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
85774	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
86659	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
87564	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
88289	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
89014	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
89740	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
91012	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
92392	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
93598	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
93933	C1 FINALIZATION	EXTRA_01	Source[0].Outcome: REPAIRED_TO_ITEM_EQUIPPED
93947	C1 FINALIZATION	EXTRA_05	Source[0].RepairAttempted: 1
93950	C1 FINALIZATION	EXTRA_06	Source[0].PhysicalCollisionChanged: 1
93967	C1 FINALIZATION	EXTRA_06	PhysicalCollisionChanged: 1
94564	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
96482	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
97376	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
98217	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
99058	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
99899	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
113086	MARKER OWNERSHIP DECISION	EXTRA_07	ContainsReservedSourceMarker: 1
113139	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
113222	OUTER_FRAME OFFENSE	EXTRA_08	MarkerAction: ACCEPTED
114014	MARKER OWNERSHIP DECISION	EXTRA_07	ContainsReservedSourceMarker: 1
114067	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
114150	OUTER_FRAME OFFENSE	EXTRA_08	MarkerAction: ACCEPTED
114332	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
115145	MARKER OWNERSHIP DECISION	EXTRA_07	ContainsReservedSourceMarker: 1
115198	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
115281	OUTER_FRAME OFFENSE	EXTRA_08	MarkerAction: ACCEPTED
115431	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
116559	MARKER OWNERSHIP DECISION	EXTRA_07	ContainsReservedSourceMarker: 1
116612	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
116695	OUTER_FRAME OFFENSE	EXTRA_08	MarkerAction: ACCEPTED
117436	MARKER OWNERSHIP DECISION	EXTRA_07	ContainsReservedSourceMarker: 1
118700	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
118794	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
118896	G3AB_COL_BOTH RECEIVED	EXTRA_08	MarkerAction: REJECTED - unsupported Normal/Quick/full-Whirl action or Hit phase
118970	G3AB_COL_LEFT RECEIVED	EXTRA_08	MarkerAction: REJECTED - unsupported Normal/Quick/full-Whirl action or Hit phase
119042	G3AB_COL_OFF RECEIVED	EXTRA_08	MarkerAction: REJECTED - unsupported Normal/Quick/full-Whirl action or Hit phase
121323	MARKER OWNERSHIP DECISION	EXTRA_07	ContainsReservedSourceMarker: 1
121376	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
121459	OUTER_FRAME OFFENSE	EXTRA_08	MarkerAction: ACCEPTED
122932	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
123699	MARKER OWNERSHIP DECISION	EXTRA_07	ContainsReservedSourceMarker: 1
123752	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
123835	OUTER_FRAME OFFENSE	EXTRA_08	MarkerAction: ACCEPTED
123985	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
125821	MARKER OWNERSHIP DECISION	EXTRA_07	ContainsReservedSourceMarker: 1
125874	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
125957	OUTER_FRAME OFFENSE	EXTRA_08	MarkerAction: ACCEPTED
126903	MARKER OWNERSHIP DECISION	EXTRA_07	ContainsReservedSourceMarker: 1
128253	MARKER OWNERSHIP DECISION	EXTRA_07	ContainsReservedSourceMarker: 1
128306	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
128389	OUTER_FRAME OFFENSE	EXTRA_08	MarkerAction: ACCEPTED
128539	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
129435	MARKER OWNERSHIP DECISION	EXTRA_07	ContainsReservedSourceMarker: 1
129488	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
129571	OUTER_FRAME OFFENSE	EXTRA_08	MarkerAction: ACCEPTED
129778	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
133377	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
133471	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
133573	G3AB_COL_BOTH RECEIVED	EXTRA_08	MarkerAction: REJECTED - unsupported Normal/Quick/full-Whirl action or Hit phase
133620	G3AB_COL_LEFT RECEIVED	EXTRA_08	MarkerAction: REJECTED - unsupported Normal/Quick/full-Whirl action or Hit phase
133719	G3AB_COL_OFF RECEIVED	EXTRA_08	MarkerAction: REJECTED - unsupported Normal/Quick/full-Whirl action or Hit phase
133791	G3AB_COL_BOTH RECEIVED	EXTRA_08	MarkerAction: REJECTED - unsupported Normal/Quick/full-Whirl action or Hit phase
133813	G3AB_COL_LEFT RECEIVED	EXTRA_08	MarkerAction: REJECTED - unsupported Normal/Quick/full-Whirl action or Hit phase
133835	G3AB_COL_OFF RECEIVED	EXTRA_08	MarkerAction: REJECTED - unsupported Normal/Quick/full-Whirl action or Hit phase
133857	G3AB_COL_BOTH RECEIVED	EXTRA_08	MarkerAction: REJECTED - unsupported Normal/Quick/full-Whirl action or Hit phase
135771	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
135854	OUTER_FRAME OFFENSE	EXTRA_08	MarkerAction: ACCEPTED
136882	MARKER OWNERSHIP DECISION	EXTRA_07	ContainsReservedSourceMarker: 1
136935	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
137018	OUTER_FRAME OFFENSE	EXTRA_08	MarkerAction: ACCEPTED
137168	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
138013	MARKER OWNERSHIP DECISION	EXTRA_07	ContainsReservedSourceMarker: 1
138091	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
138174	OUTER_FRAME OFFENSE	EXTRA_08	MarkerAction: ACCEPTED
138324	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
139136	MARKER OWNERSHIP DECISION	EXTRA_07	ContainsReservedSourceMarker: 1
139189	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
139272	OUTER_FRAME OFFENSE	EXTRA_08	MarkerAction: ACCEPTED
140628	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
141422	MARKER OWNERSHIP DECISION	EXTRA_07	ContainsReservedSourceMarker: 1
141475	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
141558	OUTER_FRAME OFFENSE	EXTRA_08	MarkerAction: ACCEPTED
141708	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
144482	MARKER OWNERSHIP DECISION	EXTRA_07	ContainsReservedSourceMarker: 1
144560	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
144643	OUTER_FRAME OFFENSE	EXTRA_08	MarkerAction: ACCEPTED
144818	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
145606	MARKER OWNERSHIP DECISION	EXTRA_07	ContainsReservedSourceMarker: 1
145659	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
145742	OUTER_FRAME OFFENSE	EXTRA_08	MarkerAction: ACCEPTED
145917	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
147325	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
147408	OUTER_FRAME OFFENSE	EXTRA_08	MarkerAction: ACCEPTED
147585	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
149640	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
149723	OUTER_FRAME OFFENSE	EXTRA_08	MarkerAction: ACCEPTED
149873	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
150769	MARKER OWNERSHIP DECISION	EXTRA_07	ContainsReservedSourceMarker: 1
150924	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
151007	OUTER_FRAME OFFENSE	EXTRA_08	MarkerAction: ACCEPTED
152803	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
153520	MARKER OWNERSHIP DECISION	EXTRA_07	ContainsReservedSourceMarker: 1
153573	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
153656	OUTER_FRAME OFFENSE	EXTRA_08	MarkerAction: ACCEPTED
153806	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
154671	MARKER OWNERSHIP DECISION	EXTRA_07	ContainsReservedSourceMarker: 1
156815	MARKER OWNERSHIP DECISION	EXTRA_07	ContainsReservedSourceMarker: 1
156868	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
156951	OUTER_FRAME OFFENSE	EXTRA_08	MarkerAction: ACCEPTED
157876	MARKER OWNERSHIP DECISION	EXTRA_07	ContainsReservedSourceMarker: 1
159638	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
159731	C1-O2 OUTER BINDING	OUTSTANDING_TRUE	Outstanding: 1
159874	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
160717	MARKER OWNERSHIP DECISION	EXTRA_07	ContainsReservedSourceMarker: 1
162257	MARKER OWNERSHIP DECISION	EXTRA_07	ContainsReservedSourceMarker: 1
162310	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
162393	OUTER_FRAME OFFENSE	EXTRA_08	MarkerAction: ACCEPTED
163955	MARKER OWNERSHIP DECISION	EXTRA_07	ContainsReservedSourceMarker: 1
164008	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
164091	OUTER_FRAME OFFENSE	EXTRA_08	MarkerAction: ACCEPTED
164813	MARKER OWNERSHIP DECISION	EXTRA_07	ContainsReservedSourceMarker: 1
164866	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
164949	OUTER_FRAME OFFENSE	EXTRA_08	MarkerAction: ACCEPTED
166310	MARKER OWNERSHIP DECISION	EXTRA_07	ContainsReservedSourceMarker: 1
166363	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
166446	OUTER_FRAME OFFENSE	EXTRA_08	MarkerAction: ACCEPTED
167190	MARKER OWNERSHIP DECISION	EXTRA_07	ContainsReservedSourceMarker: 1
167243	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
167326	OUTER_FRAME OFFENSE	EXTRA_08	MarkerAction: ACCEPTED
168302	MARKER OWNERSHIP DECISION	EXTRA_07	ContainsReservedSourceMarker: 1
168355	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
168438	OUTER_FRAME OFFENSE	EXTRA_08	MarkerAction: ACCEPTED
170332	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
170415	OUTER_FRAME OFFENSE	EXTRA_08	MarkerAction: ACCEPTED
170565	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
171503	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
171597	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
171699	G3AB_COL_BOTH RECEIVED	EXTRA_08	MarkerAction: REJECTED - unsupported Normal/Quick/full-Whirl action or Hit phase
171721	G3AB_COL_RIGHT RECEIVED	EXTRA_08	MarkerAction: REJECTED - unsupported Normal/Quick/full-Whirl action or Hit phase
171820	G3AB_COL_OFF RECEIVED	EXTRA_08	MarkerAction: REJECTED - unsupported Normal/Quick/full-Whirl action or Hit phase
171842	G3AB_COL_BOTH RECEIVED	EXTRA_08	MarkerAction: REJECTED - unsupported Normal/Quick/full-Whirl action or Hit phase
171864	G3AB_COL_RIGHT RECEIVED	EXTRA_08	MarkerAction: REJECTED - unsupported Normal/Quick/full-Whirl action or Hit phase
171886	G3AB_COL_OFF RECEIVED	EXTRA_08	MarkerAction: REJECTED - unsupported Normal/Quick/full-Whirl action or Hit phase
171908	G3AB_COL_BOTH RECEIVED	EXTRA_08	MarkerAction: REJECTED - unsupported Normal/Quick/full-Whirl action or Hit phase
173667	MARKER OWNERSHIP DECISION	EXTRA_07	ContainsReservedSourceMarker: 1
173720	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
173803	OUTER_FRAME OFFENSE	EXTRA_08	MarkerAction: ACCEPTED
173953	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
174773	MARKER OWNERSHIP DECISION	EXTRA_07	ContainsReservedSourceMarker: 1
